creator,genre,topic_id,n,share,label,political
@aljazeeraenglish,videos,97,10,0.0014285714285714286,Healthcare Affordability and Policy,True
@aljazeeraenglish,videos,98,6,0.0008571428571428571,JLP Weekly Series,False
@aljazeeraenglish,videos,99,15,0.002142857142857143,Abortion and Pregnancy Policies,True
@aljazeeraenglish,videos,100,22,0.003142857142857143,Media and Journalism Critique,True
@aljazeeraenglish,videos,102,2,0.00028571428571428574,Political Media Figures,True
@aljazeeraenglish,videos,106,2,0.00028571428571428574,Hasan Piker and Political Smear Campaigns,True
@aljazeeraenglish,videos,108,5,0.0007142857142857143,Trump Reflecting Pool Scandal,True
@aljazeeraenglish,videos,109,1,0.00014285714285714287,FBA and African Refugee Issues,True
@aljazeeraenglish,videos,110,1,0.00014285714285714287,Tim Walz and Minnesota Fraud Scandal,True
@aljazeeraenglish,videos,111,9,0.0012857142857142856,HasanAbi 2026 Schedule,False
@aljazeeraenglish,videos,114,17,0.0024285714285714284,Education and Schools in Political Context,True
@aljazeeraenglish,videos,115,21,0.003,PM Modi and BRICS Diplomacy,True
@aljazeeraenglish,videos,116,3,0.00042857142857142855,TikTok Censorship and Politics,True
@aljazeeraenglish,videos,117,4,0.0005714285714285715,SAVE Act and Senate Debate,True
@aljazeeraenglish,videos,118,10,0.0014285714285714286,Federal Reserve Chair Kevin Warsh and Interest Rates,True
@aljazeeraenglish,videos,119,25,0.0035714285714285713,UK Prime Minister Andy Burnham,True
@aljazeeraenglish,videos,121,5,0.0007142857142857143,Rev Jesse Jackson and Civil Rights Legacy,True
@aljazeeraenglish,videos,122,7,0.001,King Charles III and Trump interactions,True
@aljazeeraenglish,videos,123,5,0.0007142857142857143,Wealth Tax and Billionaires,True
@aljazeeraenglish,videos,124,15,0.002142857142857143,JD Vance and Iran negotiations,True
@aljazeeraenglish,videos,128,6,0.0008571428571428571,Gen Z and Boomers Political Apathy,True
@aljazeeraenglish,videos,130,3,0.00042857142857142855,Hillary Clinton Epstein Testimony,True
@aljazeeraenglish,videos,131,24,0.0034285714285714284,UK Political Chaos and Government Issues,True
@aljazeeraenglish,videos,132,1,0.00014285714285714287,Political Podcasts and Commentary,True
@aljazeeraenglish,videos,133,6,0.0008571428571428571,Gold and Central Banks in Economy,True
@aljazeeraenglish,videos,135,3,0.00042857142857142855,Political War Room and Figures,True
@aljazeeraenglish,videos,136,10,0.0014285714285714286,Trump Midterm Election Rigging,True
@aljazeeraenglish,videos,137,1,0.00014285714285714287,Mitch McConnell Health Rumors,True
@aljazeeraenglish,videos,138,108,0.015428571428571429,Venezuela Earthquake Disaster,False
@aljazeeraenglish,videos,140,8,0.001142857142857143,Crypto and Politics Scandal,True
@aljazeeraenglish,videos,141,1,0.00014285714285714287,Homelessness and Socialist Mayors in US Cities,True
@aljazeeraenglish,videos,142,4,0.0005714285714285715,Transgender Athletes in Women's Sports,True
@aljazeeraenglish,videos,145,2,0.00028571428571428574,Trump Ballroom Construction Controversy,True
@aljazeeraenglish,videos,146,428,0.061142857142857145,Sudan Civil War and Africa Politics,True
@aljazeeraenglish,videos,147,1,0.00014285714285714287,SPLC Indictment and Hate Groups,True
@aljazeeraenglish,videos,148,62,0.008857142857142857,2026 World Cup,False
@aljazeeraenglish,videos,149,66,0.009428571428571429,Mexico Cartel Violence,True
@aljazeeraenglish,videos,150,3,0.00042857142857142855,Super Bowl Halftime Show Controversy,True
@aljazeeraenglish,videos,152,40,0.005714285714285714,LaGuardia Plane Crash Investigation,False
@aljazeeraenglish,videos,154,69,0.009857142857142858,Anti-Trump Protests and Riots,True
@aljazeeraenglish,videos,156,3,0.00042857142857142855,Kamala Harris 2028 Election Speculation,True
@aljazeeraenglish,videos,157,1,0.00014285714285714287,Melania Trump Events and Participation,True
@aljazeeraenglish,videos,158,86,0.012285714285714285,India's Muslims and Political Parties,True
@aljazeeraenglish,videos,159,4,0.0005714285714285715,No Kings Protests Movement,True
@aljazeeraenglish,videos,160,53,0.007571428571428572,Ceuta Migration Crisis,True
@aljazeeraenglish,videos,161,2,0.00028571428571428574,Tulsi Gabbard Resignation and Controversies,True
@aljazeeraenglish,videos,163,1,0.00014285714285714287,Trump's Mental Health Decline,True
@aljazeeraenglish,videos,164,31,0.004428571428571428,Winter Storm Impact on US,False
@aljazeeraenglish,videos,165,1,0.00014285714285714287,Alex Pretti Shooting and Federal Agents,True
@aljazeeraenglish,videos,168,7,0.001,Spirit Airlines shutdown and airline industry impact,False
@aljazeeraenglish,videos,169,2,0.00028571428571428574,Rob Reiner murder and political backlash,True
@aljazeeraenglish,videos,170,19,0.0027142857142857142,Bondi Beach Terror Attack,True
@aljazeeraenglish,videos,172,52,0.0074285714285714285,G7 Summit and Macron-Trump Bilateral Meetings,True
@aljazeeraenglish,videos,173,31,0.004428571428571428,Hantavirus outbreak on cruise ship,False
@aljazeeraenglish,videos,174,2,0.00028571428571428574,Knicks NBA Finals and Trump controversies,True
@aljazeeraenglish,videos,176,12,0.0017142857142857142,Trump inflation crisis,True
@aljazeeraenglish,videos,178,2,0.00028571428571428574,CNN and Political Conflict,True
@aljazeeraenglish,videos,179,14,0.002,Trump feud with Pope Leo,True
@aljazeeraenglish,videos,180,17,0.0024285714285714284,Trump and American Farmers,True
@aljazeeraenglish,videos,181,1,0.00014285714285714287,Bari Weiss and CBS News Controversy,True
@aljazeeraenglish,videos,182,25,0.0035714285714285713,MAGA backlash over Iran war,True
@aljazeeraenglish,videos,183,1,0.00014285714285714287,Joe Kent Resignation and Iran War Scandal,True
@aljazeeraenglish,videos,184,15,0.002142857142857143,Housing Policy and Politics,True
@aljazeeraenglish,videos,185,1,0.00014285714285714287,Behind the scenes streaming,False
@aljazeeraenglish,videos,186,2,0.00028571428571428574,Treasury Secretary Scott Bessent testifies,True
@aljazeeraenglish,videos,187,1,0.00014285714285714287,Comedy and Cultural Debate,True
@aljazeeraenglish,videos,188,21,0.003,NYC Terror Plot Exposures,True
@aljazeeraenglish,videos,189,2,0.00028571428571428574,Trump Leverage and Political Strategy,True
@aljazeeraenglish,videos,192,7,0.001,Christmas and Trump,True
@aljazeeraenglish,videos,194,5,0.0007142857142857143,Medal of Honor Ceremonies,True
@aljazeeraenglish,videos,196,25,0.0035714285714285713,Belfast riots and anti-migrant unrest,True
@aljazeeraenglish,videos,197,7,0.001,Marijuana Policy and Politics,True
@aljazeeraenglish,videos,198,1,0.00014285714285714287,Woke Culture and Political Discourse,True
@aljazeeraenglish,videos,199,336,0.048,Iran War and Energy Market Impact,True
@aljazeeraenglish,videos,200,9,0.0012857142857142856,Prince Andrew Epstein Arrest,True
@aljazeeraenglish,videos,202,18,0.0025714285714285713,Save American Democracy,True
@aljazeeraenglish,videos,203,64,0.009142857142857144,Trump Iran War Briefings,True
@aljazeeraenglish,videos,206,5,0.0007142857142857143,FBI and Jan 6 Pipe Bomb Case,True
@aljazeeraenglish,videos,208,2,0.00028571428571428574,Comey Indictment by DOJ,True
@aljazeeraenglish,videos,209,15,0.002142857142857143,Social Media and Teen Addiction Lawsuits,True
@aljazeeraenglish,videos,210,1,0.00014285714285714287,U.S. and World Headlines,True
@aljazeeraenglish,videos,213,38,0.0054285714285714284,San Diego Mosque Shooting,True
@aljazeeraenglish,videos,216,6,0.0008571428571428571,Tupac Murder Trial,True
@aljazeeraenglish,videos,217,6,0.0008571428571428571,Trump's Unwise Actions and Mistakes,True
@aljazeeraenglish,videos,219,9,0.0012857142857142856,Trump signing executive orders,True
@aljazeeraenglish,videos,220,5,0.0007142857142857143,British Islamophobia and Political Tensions,True
@aljazeeraenglish,videos,221,2,0.00028571428571428574,Dolly Parton Tribute and Legacy,False
@aljazeeraenglish,videos,223,6,0.0008571428571428571,Yearly Predictions and Reviews,False
@aljazeeraenglish,videos,225,158,0.022571428571428572,Nepal Floods and Rescue Efforts,False
@aljazeeraenglish,videos,226,7,0.001,Trump Approval Ratings Hit Lows,True
@aljazeeraenglish,videos,227,12,0.0017142857142857142,Fast Food and Political Issues,True
@aljazeeraenglish,videos,229,126,0.018,US-Iran Peace Talks in Pakistan,True
@aljazeeraenglish,videos,231,12,0.0017142857142857142,College Sports and NIL Controversies,False
@aljazeeraenglish,videos,232,2,0.00028571428571428574,Political Conferences and Festivals 2026,True
@aljazeeraenglish,videos,233,1,0.00014285714285714287,MMA and Combat Sports,False
@aljazeeraenglish,videos,234,9,0.0012857142857142856,Antifa and Political Violence,True
@aljazeeraenglish,videos,235,1,0.00014285714285714287,Kennedy Center and Trump Name Removal,True
@axios,streams,9,1,0.14285714285714285,AI and Political Concerns,True
@axios,streams,39,1,0.14285714285714285,Trump and Rising Energy Prices,True
@axios,streams,65,2,0.2857142857142857,Climate and Weather Politics,True
@axios,streams,95,3,0.42857142857142855,Tech Business and Startups,False
@axios,videos,0,6,0.043795620437956206,Iran War and Strait of Hormuz Tensions,True
@axios,videos,4,1,0.0072992700729927005,Ukraine-Russia War and Political Figures,True
@axios,videos,6,2,0.014598540145985401,Trump and China political relations,True
@axios,videos,9,30,0.21897810218978103,AI and Political Concerns,True
@axios,videos,11,1,0.0072992700729927005,Hollywood and Oscars Politics,True
@axios,videos,13,1,0.0072992700729927005,Modern Women and Feminism Debate,True
@axios,videos,17,4,0.029197080291970802,2026 Midterm Election Predictions,True
@axios,videos,19,5,0.0364963503649635,America's 250th Anniversary and Founding History,True
@axios,videos,20,1,0.0072992700729927005,Indian Politics and Parliament,True
@axios,videos,21,2,0.014598540145985401,Trump and Epstein Files Scandal,True
@axios,videos,33,1,0.0072992700729927005,Elon Musk and Political Influence,True
@axios,videos,39,1,0.0072992700729927005,Trump and Rising Energy Prices,True
@axios,videos,40,2,0.014598540145985401,Trump's speeches and events,True
@axios,videos,42,3,0.021897810218978103,War and Military Analysis,True
@axios,videos,44,1,0.0072992700729927005,Trump State of the Union Address,True
@axios,videos,51,2,0.014598540145985401,Minneapolis political unrest and federal response,True
@axios,videos,61,3,0.021897810218978103,Gavin Newsom Political Controversies,True
@axios,videos,65,3,0.021897810218978103,Climate and Weather Politics,True
@axios,videos,78,1,0.0072992700729927005,Covid Vaccine Controversy,True
@axios,videos,79,1,0.0072992700729927005,Brian Shapiro vs MAGA Callers Debate,True
@axios,videos,88,1,0.0072992700729927005,DHS Funding Shutdown Debate,True
@axios,videos,95,17,0.12408759124087591,Tech Business and Startups,False
@axios,videos,96,1,0.0072992700729927005,Supreme Court and Trump Tariffs,True
@axios,videos,97,4,0.029197080291970802,Healthcare Affordability and Policy,True
@axios,videos,98,3,0.021897810218978103,JLP Weekly Series,False
@axios,videos,100,1,0.0072992700729927005,Media and Journalism Critique,True
@axios,videos,102,7,0.051094890510948905,Political Media Figures,True
@axios,videos,107,1,0.0072992700729927005,AOC on the World Stage,True
@axios,videos,116,2,0.014598540145985401,TikTok Censorship and Politics,True
@axios,videos,132,1,0.0072992700729927005,Political Podcasts and Commentary,True
@axios,videos,135,2,0.014598540145985401,Political War Room and Figures,True
@axios,videos,140,3,0.021897810218978103,Crypto and Politics Scandal,True
@axios,videos,143,1,0.0072992700729927005,RFK Jr. testifies on HHS and Senate,True
@axios,videos,182,1,0.0072992700729927005,MAGA backlash over Iran war,True
@axios,videos,185,5,0.0364963503649635,Behind the scenes streaming,False
@axios,videos,201,1,0.0072992700729927005,Glenn Beck Political Commentary,True
@axios,videos,202,1,0.0072992700729927005,Save American Democracy,True
@axios,videos,217,1,0.0072992700729927005,Trump's Unwise Actions and Mistakes,True
@axios,videos,222,7,0.051094890510948905,Political Podcasts and Influencers,True
@axios,videos,223,2,0.014598540145985401,Yearly Predictions and Reviews,False
@axios,videos,224,1,0.0072992700729927005,Political Media Broadcasters,True
@axios,videos,227,1,0.0072992700729927005,Fast Food and Political Issues,True
@axios,videos,231,2,0.014598540145985401,College Sports and NIL Controversies,False
@bbrettcooper,videos,0,1,0.006993006993006993,Iran War and Strait of Hormuz Tensions,True
@bbrettcooper,videos,1,6,0.04195804195804196,Shocking Events and Reactions,True
@bbrettcooper,videos,2,1,0.006993006993006993,Israel-Palestine Conflict Media,True
@bbrettcooper,videos,5,1,0.006993006993006993,Trump Supreme Court Legal Issues,True
@bbrettcooper,videos,7,1,0.006993006993006993,Trump vs Maduro Venezuela Conflict,True
@bbrettcooper,videos,8,1,0.006993006993006993,Epstein Files Political Connections,True
@bbrettcooper,videos,11,11,0.07692307692307693,Hollywood and Oscars Politics,True
@bbrettcooper,videos,13,7,0.04895104895104895,Modern Women and Feminism Debate,True
@bbrettcooper,videos,15,1,0.006993006993006993,Charlie Kirk murder trial,True
@bbrettcooper,videos,16,1,0.006993006993006993,California Election Fraud Scandal,True
@bbrettcooper,videos,17,2,0.013986013986013986,2026 Midterm Election Predictions,True
@bbrettcooper,videos,18,1,0.006993006993006993,Lindsay Clancy Murder Trial,False
@bbrettcooper,videos,19,1,0.006993006993006993,America's 250th Anniversary and Founding History,True
@bbrettcooper,videos,22,2,0.013986013986013986,Christian Nationalism and Politics,True
@bbrettcooper,videos,24,1,0.006993006993006993,Trump Meltdowns and Collapses,True
@bbrettcooper,videos,25,1,0.006993006993006993,Immigration and Deportation Policies,True
@bbrettcooper,videos,31,6,0.04195804195804196,Candace Owens and Erika Kirk Controversy,True
@bbrettcooper,videos,38,1,0.006993006993006993,Israel-Lebanon Conflict and Ceasefire Talks,True
@bbrettcooper,videos,41,2,0.013986013986013986,Big Pharma and Health Scams,True
@bbrettcooper,videos,42,1,0.006993006993006993,War and Military Analysis,True
@bbrettcooper,videos,45,1,0.006993006993006993,Kristi Noem Firing by Trump,True
@bbrettcooper,videos,49,1,0.006993006993006993,Race and Politics in Media,True
@bbrettcooper,videos,52,1,0.006993006993006993,Fauci Senate Testimony Controversy,True
@bbrettcooper,videos,54,1,0.006993006993006993,Destiny and Ethan Klein debates,False
@bbrettcooper,videos,56,2,0.013986013986013986,Nancy Guthrie Disappearance Investigation,False
@bbrettcooper,videos,64,2,0.013986013986013986,Transgender Rights and Politics,True
@bbrettcooper,videos,68,1,0.006993006993006993,9/11 Remembered 25 Years Later,True
@bbrettcooper,videos,69,1,0.006993006993006993,Virginia redistricting and gerrymandering,True
@bbrettcooper,videos,72,1,0.006993006993006993,Trump and FIFA World Cup controversy,True
@bbrettcooper,videos,73,3,0.02097902097902098,Left Wing Political Violence,True
@bbrettcooper,videos,87,1,0.006993006993006993,California fraud investigation,True
@bbrettcooper,videos,90,2,0.013986013986013986,Marc Lamont Hill and Joe Budden Podcast Controversy,True
@bbrettcooper,videos,93,2,0.013986013986013986,Olympics and Team USA Politics,True
@bbrettcooper,videos,99,5,0.03496503496503497,Abortion and Pregnancy Policies,True
@bbrettcooper,videos,100,2,0.013986013986013986,Media and Journalism Critique,True
@bbrettcooper,videos,101,2,0.013986013986013986,Trump UFC White House Event,True
@bbrettcooper,videos,102,1,0.006993006993006993,Political Media Figures,True
@bbrettcooper,videos,105,1,0.006993006993006993,Spencer Pratt LA Mayoral Campaign,True
@bbrettcooper,videos,107,1,0.006993006993006993,AOC on the World Stage,True
@bbrettcooper,videos,112,1,0.006993006993006993,WNBA and Sophie Cunningham controversy,True
@bbrettcooper,videos,114,1,0.006993006993006993,Education and Schools in Political Context,True
@bbrettcooper,videos,116,8,0.055944055944055944,TikTok Censorship and Politics,True
@bbrettcooper,videos,122,1,0.006993006993006993,King Charles III and Trump interactions,True
@bbrettcooper,videos,123,2,0.013986013986013986,Wealth Tax and Billionaires,True
